CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES
C18145,490.16004,1,3530.93
C18146,1020.535366,1,205.54
C18147,1137.469948,1,1865.56
C18148,0,0,136.8
C18149,42.375573,0.909091,150.56
C18150,30.044075,1,420
C18151,1333.252963,1,0
C18152,973.039129,1,964.2
C18153,41.550285,0.454545,421.6
C18154,23.407282,0.111111,240.47
C18155,413.936244,1,187.5
C18156,613.893503,1,2078.56
C18157,1369.504264,1,1603.8
C18158,49.682373,1,412.32
C18159,60.37904,0.5,712
C18160,468.256151,1,55
C18161,12.642164,0.272727,175.56
C18162,35.074422,1,72.4
C18163,1410.226871,1,1680.91
C18164,17.838173,1,164.7
C18165,81.364936,1,710.16
C18166,888.101401,1,100
C18167,3.744789,0.090909,78.33
C18168,401.822565,1,518.23
C18169,14.017311,0.454545,327.8
C18170,54.58197,1,247.66
C18171,15.523256,0.454545,0
C18172,1950.482518,1,0
C18173,1747.492429,1,0
C18174,40.762516,0.636364,376
C18175,1039.267052,0.909091,0
C18176,0,0,247.44
C18177,13318.65912,1,3504.74
C18179,5658.938986,1,111.54
C18180,341.901741,0.5,152.84
C18181,85.095626,1,1553.04
C18182,933.05808,1,0
C18183,9.252573,0.454545,0
C18184,100.403989,1,790
C18185,77.866345,0.545455,1403.34
C18186,991.097892,1,180
C18187,6.692421,0.545455,333.42
C18188,22.161656,0.636364,1240.58
C18189,15.281665,0.636364,124.25
C18190,30.88047,0.363636,316.6
C18191,151.467852,0.75,1554.52
C18192,14.471941,1,120
C18193,17.734657,1,209.28
C18194,1.931162,0.636364,152.72
C18195,922.615452,1,45.65
C18196,822.579064,1,1188.24
C18197,233.755366,1,521.23
C18198,1216.704733,0.727273,0
C18199,15.587005,0.545455,156
C18200,691.466157,1,549.96
C18201,1200.937942,0.833333,0
C18202,36.85818,0.909091,583.38
C18203,3542.074874,1,884.98
C18204,38.864992,0.818182,331.94
C18205,0,0,631.2
C18206,27.254213,0.454545,316.3
C18207,2687.82033,1,167.6
C18208,16.024822,0.818182,113.44
C18209,52.806957,1,266.68
C18210,110.983174,1,458.47
C18211,1969.737768,1,0
C18212,187.536914,0.818182,530.04
C18214,834.642993,1,0
C18215,613.814108,1,875.14
C18216,3076.422342,1,329.36
C18217,0.147275,0.090909,66.78
C18218,33.078633,0.5,303.91
C18219,413.091214,0.636364,0
C18220,5.416921,0.545455,288.8
C18221,35.120942,1,372
C18222,196.626598,1,2017.11
C18223,1256.81927,1,1674.96
C18224,251.144969,0.727273,88.51
C18225,1718.885963,1,578.78
C18226,891.332656,1,411.25
C18227,31.812848,0.636364,662
C18228,120.632505,0.636364,1310.2
C18229,2162.267501,1,151.13
C18230,15.740657,0.727273,72
C18231,0.004816,0.545455,51.7
C18232,449.733124,1,788.58
C18233,130.545845,1,1738.48
C18234,2.117128,0.909091,99.96
C18235,1125.306541,1,703.05
C18236,1377.40225,1,180
C18237,59.020085,0.909091,58.7
C18238,337.269567,0.888889,2125.84
C18239,15.978538,1,136.92
C18240,0,0,140.4
C18241,372.14586,1,643.01
C18242,130.484418,0.454545,1428.97
C18243,5134.553859,1,2502.34
C18244,944.346242,1,195
C18245,1367.284172,1,542.33
C18246,1418.899282,1,57.66
C18247,390.077505,0.636364,1156
C18248,0,0,37.65
C18249,17.765052,0.636364,0
C18250,81.170395,0.818182,626.5
C18251,1378.110585,1,0
C18252,110.428278,1,624.72
C18253,435.490797,1,0
C18254,676.771001,1,356.8
C18255,1278.279881,1,15
C18256,111.539712,1,1364.86
C18257,13.61768,0.909091,396
C18258,2935.397877,1,0
C18259,32.029579,0.727273,332.8
C18260,11.720573,0.727273,109.44
C18261,73.064932,1,221.52
C18262,262.528147,1,234.98
C18263,2731.663846,0.833333,0
C18264,1004.441314,1,530.32
C18266,160.347859,1,0
C18267,772.008306,1,0
C18268,0,0,271.56
C18269,1601.393425,1,190
C18270,3342.878215,0.818182,1368.7
C18271,1321.645967,1,0
C18272,1079.462513,1,389.21
C18273,1917.89573,1,285.07
C18274,870.802164,1,350
C18275,224.795583,1,240.74
C18276,8.80954,0.818182,114
C18277,42.522715,0.818182,479.5
C18278,568.690902,1,103.68
C18279,101.98974,1,1046.04
C18280,617.496041,1,521.64
C18281,118.918332,0.833333,1151.64
C18282,933.928303,1,0
C18283,1743.826099,1,1630.07
C18284,2.140583,0.363636,238.92
C18285,18.973831,0.272727,88.96
C18286,7.554365,1,88.56
C18287,1001.435526,1,0
C18288,651.55986,1,599.55
C18289,97.299991,1,427.67
C18290,425.848048,1,0
C18291,248.626137,1,2635.25
C18292,2046.306856,1,1942.39
C18293,341.73986,0.454545,0
C18294,2064.106212,1,0
C18296,1127.633173,1,422.55
C18297,135.119023,1,222
C18298,1043.025044,1,576
C18299,512.915157,0.818182,1799.45
C18300,33.100875,0.888889,277.47
C18301,2676.253141,0.909091,0
C18302,0,0,123.1
C18303,213.434094,0.625,840.61
C18304,1988.595057,1,0
C18305,957.289879,0.818182,66.66
C18306,19.303914,0.727273,168.9
C18307,1377.230621,1,0
C18308,2784.030599,1,1470
C18309,4.076145,0.454545,596.64
C18310,37.983045,0.545455,242.24
C18311,0,0,152.28
C18312,5.020473,0.181818,100.05
C18313,227.141183,1,2604
C18314,3572.844689,1,504
C18315,1179.159897,1,757.85
C18316,39.930624,0.222222,399.95
C18317,1141.905542,1,8.4
C18318,777.739839,1,262.6
C18319,20.890606,1,110
C18320,2934.090889,0.875,0
C18321,1245.654818,0.714286,626.56
C18322,32.369733,1,326.45
C18323,1.846916,0.181818,604.32
C18324,392.896462,0.909091,450
C18326,641.317325,1,1099.56
C18327,40.977812,0.454545,502.92
C18328,121.446047,0.909091,1254.46
C18329,16.176672,0.363636,95.55
C18330,259.217679,0.818182,2844.3
C18331,1355.979715,0.727273,51.41
C18332,10.266994,0.818182,141.24
C18333,134.62028,0.818182,648.9
C18334,14.773807,0.272727,160
C18335,23.692271,0.454545,165.57
C18336,23.126579,0.727273,213.95
C18337,888.406678,1,347.7
C18338,779.549673,1,412.55
C18339,3278.982195,1,0
C18340,1356.785114,1,0
C18341,1301.813081,1,0
C18342,1857.961278,1,0
C18343,131.290079,1,359.44
C18344,916.749476,1,246.82
C18345,59.831187,0.727273,532.68
C18346,12.65849,0.363636,166.32
C18347,1726.035224,1,1065.65
C18348,1430.681807,1,1916.04
C18349,38.915874,1,564
C18350,955.184754,1,498.96
C18351,1723.733705,1,0
C18352,54.27007,0.454545,2071.92
C18353,945.793928,1,253.31
C18354,135.843015,0.181818,1111.4
C18355,930.65642,1,300.05
C18356,21.181957,0.363636,431.7
C18357,31.997904,0.333333,0
C18358,1255.20988,0.875,0
C18359,1673.480135,0.833333,0
C18360,3399.279094,1,0
C18361,1411.096444,1,270
C18362,226.306461,0.363636,0
C18363,1179.613243,1,0
C18364,43.405954,0.818182,520.65
C18365,1671.319193,0.9,0
C18366,1193.342587,1,311.45
C18367,2483.739581,0.9,0
C18368,1980.103629,1,926.06
C18369,2000.759048,1,801.77
C18370,2495.25505,0.909091,89.9
C18371,7215.19576,1,0
C18372,8.087225,0.363636,515
C18373,31.083023,0.636364,138.04
C18374,1276.491537,0.833333,65.8
C18375,184.57666,1,408.36
C18376,5.606423,0.090909,114
C18377,6.260598,0.545455,35
C18378,2.668569,0.333333,0
C18379,135.357366,0.818182,1592.57
C18380,520.075249,0.727273,0
C18381,1036.242361,1,365.9
C18382,1095.180685,1,459
C18383,995.323626,1,127.49
C18384,472.691037,0.818182,1556.32
C18385,1111.110344,1,608.75
C18386,221.116228,0.727273,117.5
C18387,387.162964,0.909091,269.93
C18388,169.820745,1,1578.12
C18389,0,0,136.71
C18390,46.996535,0.272727,0
C18391,2006.452959,1,219.97
C18392,14.428951,0.727273,200
C18393,8.844399,0.181818,116.68
C18394,189.499535,1,1802.93
C18395,117.061924,1,154
C18396,42.055305,1,774.37
C18397,266.51948,1,1651.12
C18398,41.386295,0.363636,194.57
C18399,147.14671,1,356.68
C18400,763.228081,0.9,0
C18401,1606.875936,1,1863.48
C18402,168.600813,1,1949.73
C18403,1333.899916,1,356.77
C18404,41.624195,0.454545,102
C18405,1021.334556,1,300
C18406,1047.173202,1,450
C18407,1829.837678,1,0
C18408,772.647723,0.875,0
C18409,114.297852,0.909091,994.54
C18410,12.039155,0.363636,100
C18411,0,0,52.5
C18412,785.198515,1,1207.42
C18413,1056.98996,1,0
C18414,0.437285,0.181818,6.9
C18415,737.775044,1,107.94
C18416,219.749851,1,1208.38
C18417,1135.540743,1,1148.47
C18418,247.142072,1,245
C18419,1140.673705,1,438.83
C18420,2692.11891,1,594.7
C18421,19.296018,1,210
C18422,22.061664,1,208.8
C18423,411.062591,1,0
C18424,1990.482788,0.818182,55
C18425,171.402357,1,755.5
C18426,974.749857,1,0
C18427,1437.545676,1,0
C18428,492.947466,1,0
C18429,758.118109,0.727273,837.44
C18430,482.028341,1,106.47
C18431,419.22185,0.454545,0
C18432,0.228572,0.125,60
C18433,57.116811,0.454545,27.79
C18434,61.21162,0.909091,280.83
C18435,4436.557694,1,6005.9
C18436,798.746133,1,233.16
C18437,5658.669875,1,740.89
C18438,1105.179825,1,200
C18439,20.595501,0.545455,289.78
C18440,435.518068,1,27.22
C18441,11.391553,1,201.52
C18442,1058.726643,0.571429,191
C18443,2732.732417,0.727273,374.95
C18444,21.999733,1,343.75
C18445,176.991674,0.272727,763.71
C18446,12.108421,0.272727,0
C18447,3553.326258,0.875,627.81
C18449,51.08934,0.818182,140.75
C18450,161.926545,0.333333,1427.83
C18451,8.248278,0.363636,0
C18452,514.17242,1,45.65
C18453,404.316166,1,176
C18454,64.472043,0.727273,200.02
C18455,61.628782,1,457.31
C18456,535.927055,1,0
C18457,691.181508,1,439.92
C18458,2144.040539,1,0
C18459,155.29619,1,449.18
C18460,536.425055,1,3302.01
C18461,3838.460036,1,230.22
C18462,20.12252,0.666667,212.82
C18463,876.69029,1,0
C18464,792.349098,0.555556,0
C18465,12.090835,1,0
C18466,56.13816,1,555.1
C18467,43.438252,1,194.1
C18468,59.702526,0.636364,674.68
C18469,94.604491,1,816
C18470,22.427861,0.454545,340.5
C18471,386.6865,1,0
C18472,2149.205166,0.909091,0
C18473,64.995822,1,550
C18474,190.570683,1,620.64
C18475,970.598275,1,0
C18476,24.992059,1,292.5
C18477,383.965702,1,3552.44
C18478,1004.937342,0.545455,150.45
C18479,3748.676835,1,967.5
C18480,331.110003,1,3816
C18481,2.936186,0.636364,40.7
C18482,104.693836,1,783.24
C18483,31.072032,1,234.58
C18484,109.009133,1,749.18
C18485,385.845093,0.25,0
C18486,1209.031561,1,103.91
C18487,2837.962185,1,898.2
C18488,1929.069939,1,0
C18489,324.479364,0.5,0
C18490,597.184048,1,517
C18491,468.022403,1,488.93
C18492,223.820349,0.8,1176.72
C18493,2757.097566,1,1533.04
C18494,44.540733,0.636364,446.62
C18495,1410.909779,1,698.88
C18496,219.709329,1,586.64
C18497,2075.870968,1,0
C18498,84.988845,0.4,280
C18499,48.487138,0.818182,261.81
C18500,1228.217369,1,836.4
C18501,1174.249291,0.833333,233.54
C18502,991.11995,0.833333,0
C18503,1142.302592,1,0
C18504,1056.794852,1,0
C18505,4302.771935,0.857143,0
C18506,279.811953,1,399.9
C18507,54.598322,1,832.68
C18508,2323.50306,1,66
C18509,997.781043,1,0
C18510,96.698289,1,1052.28
C18511,39.02645,0.888889,158.96
C18512,71.98176,1,459.49
C18513,2537.341739,1,2286.06
C18514,14.665071,0.454545,108.85
C18515,66.0478,0.454545,674.67
C18516,190.096469,1,561.99
C18517,3380.523396,1,1012.31
C18518,229.272651,0.363636,0
C18519,2473.175598,1,0
C18520,26.625558,1,199.2
C18521,19.161629,1,638.08
C18522,2271.907354,1,0
C18523,1973.025342,1,0
C18524,29.040058,0.909091,289.63
C18525,935.042217,1,1000
C18526,863.821682,1,145.81
C18527,2128.836017,1,0
C18528,1299.027426,1,731.45
C18529,2066.764509,1,421.12
C18530,6008.914524,0.777778,0
C18531,1420.676352,1,1379.12
C18532,1304.669711,1,938.95
C18533,42.204276,0.909091,655.73
C18534,420.348086,1,3986.24
C18535,636.560481,0.666667,202.77
C18536,2648.244646,1,0
C18537,174.909754,0.833333,0
C18538,1016.52185,0.909091,44
C18539,2080.12257,0.777778,0
C18540,289.220297,1,0
C18541,1079.106678,1,0
C18542,7.258112,0.272727,57
C18543,403.311321,0.857143,208
C18544,15.410246,0.571429,51.02
C18545,1094.961929,1,498.21
C18546,254.260019,1,2184.72
C18547,110.474358,1,1294.42
C18548,17.699123,0.454545,0
C18549,77.097563,0.727273,233.62
C18550,0,0,39.54
C18551,777.210275,1,622.51
C18552,25.840196,1,277.56
C18553,150.897044,0.181818,0
C18554,192.25979,0.272727,86.03
C18555,11.115883,1,216.36
C18556,801.688726,1,325.92
C18557,105.333584,0.375,306
C18558,32.944835,1,185.8
C18559,192.766707,0.727273,55
C18560,53.684439,0.818182,862.47
C18561,229.752417,1,82.28
C18562,184.007838,1,526.92
C18563,626.342256,1,956.64
C18564,4.602365,0.181818,38.42
C18565,438.94049,1,883.64
C18566,5.902257,0.818182,246.25
C18567,1226.820889,0.909091,0
C18568,485.236136,1,0
C18569,50.445122,1,685.32
C18570,1551.331695,1,349.92
C18571,1158.905046,1,82.9
C18572,26.143768,0.363636,0
C18573,572.838755,1,442.23
C18574,993.453968,1,1114.26
C18575,880.18183,1,58.4
C18577,252.359096,1,2487
C18578,321.606195,0.909091,2476.3
C18579,215.295527,1,599.03
C18580,1222.080889,0.818182,750
C18582,1678.5937,1,1846.81
C18583,654.849672,1,630
C18584,21.462595,0.727273,193.4
C18585,1931.8739,0.909091,477.7
C18586,142.637508,1,1650
C18587,10.400883,0.454545,533.98
C18588,3857.56223,1,0
C18589,1173.880289,0.875,0
C18590,111.098444,1,1105.89
C18591,114.007097,0.636364,2514.89
C18592,23.167831,1,375
C18593,40.764223,0.545455,0
C18594,2579.635387,0.545455,0
C18595,24.057927,0.7,441.78
C18596,391.07025,1,2616
C18598,1087.427214,0.636364,0
C18599,306.462394,1,1834.5
C18600,6.995368,0.363636,76.78
C18601,412.149369,0.444444,0
C18602,92.887247,1,1258.5
C18603,170.33501,1,586.95
C18604,389.869208,0.545455,736.01
C18605,41.479055,1,243.96
C18606,13.962944,1,136.92
C18607,61.15435,0.818182,791.67
C18608,5.644904,0.454545,47.5
C18609,115.310676,0.909091,1316.06
C18610,26.354114,0.363636,1148.31
C18611,200.907701,0.428571,1100
C18613,213.233979,0.909091,2140.96
C18614,361.67015,1,561.68
C18615,64.907748,0.727273,547.28
C18616,940.351166,0.9,0
C18617,383.449462,1,1159.06
C18618,2.660671,0.090909,102.79
C18619,80.707136,0.818182,682.27
C18620,4743.748932,1,399
C18621,882.58129,1,2421.34
C18622,1060.010246,1,0
C18623,1062.081424,1,328.37
C18624,803.55907,1,618.07
C18625,0.401279,0.090909,31.5
C18626,55.59749,0.545455,479.98
C18627,1355.437063,1,0
C18628,7.85361,0.363636,125
C18629,0,0,64.62
C18631,6.484008,0.272727,61.71
C18632,1157.568538,1,329
C18633,91.669248,0.833333,737.65
C18634,304.309784,1,289.75
C18635,460.331646,0.545455,0
C18636,789.814537,0.909091,0
C18637,5934.610587,1,0
C18638,18.908241,0.272727,126
C18639,32.092521,0.909091,573.02
C18640,87.189044,1,744.62
C18641,527.528311,1,467.4
C18642,9.712731,0.636364,128.94
C18643,1029.713408,0.909091,1141.21
C18644,458.26631,0.727273,691.82
C18645,510.339352,1,509.55
C18646,121.385695,0.909091,341.96
C18647,1163.222817,0.909091,0
C18648,3911.628474,0.875,0
C18649,400.554448,1,0
C18650,361.725724,1,0
C18652,495.16253,1,0
C18653,22.493402,0.272727,291.28
C18654,1.707488,0.181818,32.04
C18655,640.510192,0.777778,351.89
C18656,28.697141,1,360
C18657,123.822604,0.125,0
C18658,2.850024,0.181818,114.56
C18660,202.968428,1,163.55
C18661,8.905649,0.363636,112.29
C18662,161.754889,1,309
C18663,139.396168,0.545455,290
C18664,3673.371108,0.909091,2548.97
C18665,383.881717,1,274.01
C18666,5484.339435,1,0
C18667,318.805232,1,300.39
C18668,726.323657,0.857143,231.35
C18669,43.865582,0.818182,0
C18671,5.140599,0.181818,50.66
C18672,95.802358,1,218.96
C18673,5.629313,0.222222,62.72
C18674,306.688361,0.272727,0
C18675,2373.686499,1,1310.47
C18676,231.422388,0.875,822.93
C18677,105.182503,0.272727,787.09
C18678,9.996627,0.454545,87.94
C18679,1237.423459,1,650
C18680,2373.308268,1,0
C18682,363.443477,1,1969.7
C18683,2139.442272,1,68.22
C18684,248.740266,1,1846.81
C18685,634.759794,1,364.19
C18686,1093.522518,1,577.12
C18687,4572.797303,1,65
C18688,320.360709,0.454545,0
C18689,64.343051,0.666667,281.05
C18690,40.661132,0.909091,235.3
C18691,919.563867,1,3000
C18692,20.620429,0.818182,169.66
C18693,2096.451649,1,165.29
C18694,85.881798,0.181818,0
C18695,174.228543,0.727273,3407.57
C18696,48.283965,1,325.92
C18697,602.210858,1,965
C18698,22.987395,0.454545,200
C18699,1682.088431,1,2263.38
C18700,2046.727519,0.818182,1369.72
C18701,839.081567,0.727273,0
C18702,28.244252,0.545455,320
C18703,929.113186,0.727273,1622
C18704,17.206623,0.818182,109
C18705,72.369731,1,588
C18706,3239.011343,1,0
C18707,67.251991,0.545455,0
C18708,397.138622,0.363636,0
C18709,1873.61991,1,396.26
C18710,0.391963,0.090909,43.33
C18711,3.391066,0.272727,72.44
C18712,55.243291,1,750
C18713,2.433343,0.166667,0
C18714,0,0,120.82
C18715,31.932178,0.363636,365.36
C18716,34.750769,1,2562
C18717,14.508545,0.454545,186.14
C18718,410.466315,0.545455,826
C18719,289.096953,1,3106.1
C18720,2.044745,0.181818,26.53
C18721,13.084067,0.090909,350
C18722,1047.182049,0.818182,1727.64
C18723,161.442459,1,1767.61
C18724,2.100274,0.181818,65
C18725,1384.431318,1,3013.2
C18726,155.167572,0.8,1084.76
C18728,1.644581,0.090909,42.49
C18729,39.885648,1,433.32
C18730,16.065938,0.545455,154.45
C18731,0,0,113
C18732,1478.079872,1,0
C18733,1455.213589,0.833333,0
C18734,3074.49082,1,0
C18735,0.021102,0.125,0
C18736,11.918653,0.1,276.79
C18737,1087.565213,1,0
C18738,439.357199,1,862.74
C18739,30.287602,0.818182,0
C18740,100.212638,0.8,639.29
C18741,12.209291,0.545455,143.75
C18742,6.646795,1,228.84
C18743,17.832206,0.545455,153.6
C18744,73.243985,1,797.2
C18745,799.00867,1,192.96
C18746,796.558943,1,531.24
C18747,3.364738,0.272727,582.94
C18748,143.538206,1,415.47
C18749,2170.916313,1,70.77
C18750,11.748193,0.181818,80.75
C18751,23.934205,0.818182,266.1
C18752,1869.63255,1,0
C18753,150.269903,1,853.44
C18754,11.395369,0.636364,100.5
C18755,13.125634,0.545455,106.98
C18756,1619.881506,1,441.18
C18757,7.054474,0.818182,427.98
C18758,26.771366,1,550
C18760,126.872455,0.545455,568.5
C18761,3172.114278,1,454.13
C18762,24.719209,0.545455,280.04
C18763,477.258038,1,49
C18764,22.322374,0.363636,95
C18765,986.84903,1,558.18
C18766,21.168201,1,236.4
C18767,854.56751,0.875,978.26
C18768,19.25682,0.636364,185.02
C18769,131.83593,0.545455,2234.02
C18770,528.107264,1,674.52
C18771,908.465054,1,425
C18772,482.407545,0.636364,0
C18773,3326.323283,1,8209.77
C18774,16.270638,0.3,1131.46
C18775,35.518273,0.909091,283.8
C18776,547.287057,1,0
C18778,528.463885,1,0
C18779,1594.994317,0.875,667
C18780,78.821949,1,1333.75
C18781,1297.740903,0.909091,944.44
C18782,236.996845,0.727273,0
C18783,221.810125,0.727273,0
C18784,736.024188,0.9,350.02
C18785,293.125181,1,2812.69
C18786,117.344883,1,661.3
C18787,1175.241984,1,1102.72
C18788,31.111952,0.909091,470.65
C18789,1019.135688,1,0
C18790,11.056609,0.454545,334.85
C18791,134.687754,1,2395.92
C18792,116.036232,0.727273,138.8
C18793,382.378002,1,0
C18794,3.229304,0.545455,190.2
C18795,49.032869,1,360.96
C18796,258.541401,1,2260.29
C18797,575.662861,0.545455,0
C18798,19.125876,0.090909,275.86
C18800,7.169078,0.181818,118.2
C18801,2199.65234,1,0
C18802,0.919387,0.181818,251.5
C18803,1050.524091,0.875,0
C18804,134.142415,0.909091,1729.67
C18805,34.223151,1,108
C18806,28.838076,1,484.68
C18807,52.666422,1,150.3
C18808,212.244875,0.909091,0
C18809,1231.092907,1,250
C18810,9.630478,1,257.49
C18811,1168.345069,1,0
C18812,38.68635,0.363636,0
C18813,460.081479,0.833333,649.5
C18814,13.027653,0.272727,0
C18815,417.444057,0.666667,0
C18816,1889.128442,0.909091,0
C18817,1029.111236,0.909091,0
C18818,4696.525962,0.875,604.33
C18819,1034.026449,1,93.34
C18820,1243.254633,1,0
C18821,31.560931,0.545455,300
C18822,130.041299,1,581.28
C18823,1283.337407,1,1022.41
C18824,1843.191023,1,1446.48
C18825,896.563274,0.818182,511
C18826,1130.827049,0.909091,0
C18827,16.887571,0.363636,1083
C18828,5.529633,0.181818,45
C18829,655.786755,1,387.68
C18830,37.123618,0.857143,84.24
C18831,2601.463574,1,0
C18832,819.462711,0.818182,0
C18833,414.631529,1,0
C18834,20.996733,0.909091,295.92
C18835,112.390812,1,269.9
C18836,997.496745,1,1629.83
C18837,32.182264,1,208.61
C18838,19.303362,0.818182,150.24
C18839,2.892853,0.181818,52.68
C18840,45.069167,1,218.28
C18841,4.390888,0.272727,0
C18842,21.739563,0.727273,255.6
C18843,398.453246,1,0
C18844,469.319087,0.818182,383.81
C18845,42.577756,0.909091,4061.96
C18846,1.307969,0.272727,0
C18847,110.913143,1,2339.3
C18848,1182.080141,1,266.68
C18849,85.900738,1,0
C18850,1812.30897,1,219.8
C18851,356.52371,1,1819
C18852,272.310015,1,575.3
C18853,7.696813,0.090909,111.3
C18854,6.747965,0.545455,277.44
C18855,13.44199,0.454545,56.51
C18856,0.065402,0.090909,69
C18857,70.954998,0.818182,616.67
C18858,1012.08968,1,312.48
C18859,1107.848228,1,0
C18860,1528.122917,1,0
C18861,342.361553,1,258.5
C18862,79.03891,0.363636,750
C18863,115.61103,1,379.32
C18864,221.29129,1,1429.54
C18865,553.901465,1,458.76
C18866,70.162707,0.636364,599
C18867,942.329974,1,450
C18868,683.188651,1,85
C18869,4.107485,0.181818,52.5
C18870,17.413459,0.818182,264.8
C18871,49.519627,0.545455,210
C18872,7.367128,0.555556,479.71
C18873,1040.030221,1,0
C18874,35.966227,0.909091,216.12
C18875,10.286805,0.363636,60
C18877,23.506407,0.181818,256.69
C18878,100.477642,1,1560
C18879,21.718289,1,182.27
C18880,2279.831751,1,0
C18881,474.451835,0.545455,0
C18882,0.006651,0.142857,0
C18883,293.351517,1,0
C18885,543.219992,0.833333,0
C18886,251.281423,1,1873.56
C18887,2069.451252,1,0
C18888,267.401555,1,156.6
C18889,587.625834,0.727273,0
C18890,59.714532,0.909091,305.84
C18891,154.416929,1,483.27
C18892,25.615441,0.545455,146.5
C18893,272.833329,1,526.04
C18895,444.841702,1,218.59
C18896,945.802599,1,540
C18897,848.44901,0.7,0
C18898,327.508171,0.875,2477.68
C18899,599.909949,1,4947.32
C18900,1016.826034,0.833333,0
C18901,59.695937,1,370.56
C18902,1112.915657,1,13
C18903,21.933648,1,113
C18904,79.861604,1,427.36
C18905,471.274037,1,49.85
C18906,131.936915,0.888889,1233.28
C18907,115.327148,0.363636,1042.4
C18908,23.223559,0.181818,387.32
C18909,1904.376436,1,0
